Neuron 1,Neuron 2,Type,Nbr
RIVL,RIAL,Sp,1.0
RIVR,RIAL,R,1.0
RIVR,RIAL,Rp,3.0
RIVR,RIAL,Sp,2.0
RMDDL,RIAL,R,2.0
RMDDL,RIAL,Rp,10.0
RMDDR,RIAL,Rp,7.0
RMDL,RIAL,R,4.0
RMDL,RIAL,Rp,2.0
RMDL,RIAL,Sp,4.0
RMDR,RIAL,R,4.0
RMDR,RIAL,Rp,2.0
RMDR,RIAL,Sp,3.0
RMDVL,RIAL,R,1.0
RMDVL,RIAL,Rp,8.0
RMDVR,RIAL,R,2.0
RMDVR,RIAL,Rp,9.0
SIADL,RIAL,Rp,2.0
SMDDL,RIAL,R,3.0
SMDDL,RIAL,Rp,5.0
SMDDL,RIAL,Sp,1.0
SMDDR,RIAL,R,3.0
SMDDR,RIAL,Rp,7.0
SMDDR,RIAL,Sp,2.0
SMDVL,RIAL,R,1.0
SMDVL,RIAL,Rp,5.0
SMDVL,RIAL,Sp,3.0
SMDVR,RIAL,R,1.0
SMDVR,RIAL,Rp,10.0
SMDVR,RIAL,Sp,7.0
URXL,RIAL,S,1.0
URXL,RIAL,Sp,7.0
URYVL,RIAL,Sp,1.0
ADFR,RIAR,S,1.0
ADFR,RIAR,Sp,15.0
AIYR,RIAR,Sp,6.0
AIZR,RIAR,S,4.0
AIZR,RIAR,Sp,3.0
AQR,RIAR,S,1.0
AQR,RIAR,Sp,1.0
ASEL,RIAR,S,1.0
ASHR,RIAR,Sp,2.0
AUAR,RIAR,S,1.0
AUAR,RIAR,Sp,5.0
AWBR,RIAR,Sp,1.0
BAGL,RIAR,S,2.0
BAGL,RIAR,Sp,3.0
CEPVR,RIAR,Rp,1.0
DVA,RIAR,S,1.0
DVA,RIAR,Sp,1.0
IL1R,RIAR,Rp,1.0
IL2VR,RIAR,Sp,2.0
PVPR,RIAR,S,2.0
RIAL,RIAR,Rp,4.0
RIAL,RIAR,Sp,1.0
RIBR,RIAR,Sp,2.0
RIH,RIAR,Sp,8.0
RIR,RIAR,Sp,1.0
RIVL,RIAR,Rp,1.0
RIVL,RIAR,S,1.0
RIVR,RIAR,S,1.0
RIVR,RIAR,Sp,1.0
RMDDL,RIAR,R,1.0
RMDDL,RIAR,Rp,9.0
RMDDR,RIAR,R,1.0
RMDDR,RIAR,Rp,10.0
RMDL,RIAR,R,2.0
RMDL,RIAR,Rp,1.0
RMDL,RIAR,Sp,3.0
RMDR,RIAR,R,1.0
RMDR,RIAR,Rp,7.0
RMDR,RIAR,S,3.0
RMDR,RIAR,Sp,4.0
RMDVL,RIAR,Rp,12.0
RMDVR,RIAR,R,1.0
RMDVR,RIAR,Rp,9.0
SAADR,RIAR,Rp,1.0
SIADL,RIAR,Rp,1.0
SIADR,RIAR,Rp,1.0
SIAVL,RIAR,Rp,1.0
SMDDL,RIAR,R,2.0
SMDDL,RIAR,Rp,5.0
SMDDL,RIAR,S,1.0
SMDDL,RIAR,Sp,1.0
SMDDR,RIAR,R,1.0
SMDDR,RIAR,Rp,6.0
SMDDR,RIAR,S,1.0
SMDVL,RIAR,R,2.0
SMDVL,RIAR,Rp,11.0
SMDVL,RIAR,Sp,8.0
SMDVR,RIAR,R,1.0
SMDVR,RIAR,Rp,6.0
SMDVR,RIAR,Sp,5.0
URXR,RIAR,Sp,3.0
URYVR,RIAR,Sp,1.0
AIBR,RIBL,Rp,2.0
AIBR,RIBL,Sp,4.0
AINL,RIBL,S,1.0
AINR,RIBL,Sp,2.0
AIYL,RIBL,Sp,4.0
ASIL,RIBL,Sp,1.0
AUAL,RIBL,Rp,1.0
AUAL,RIBL,S,2.0
AUAL,RIBL,Sp,7.0
AVAL,RIBL,R,1.0
AVAL,RIBL,Rp,1.0
AVBR,RIBL,Rp,1.0
AVDR,RIBL,Rp,1.0
AVEL,RIBL,R,1.0
AVEL,RIBL,Rp,1.0
AVER,RIBL,R,3.0
AVER,RIBL,Rp,2.0
BAGL,RIBL,S,1.0
BAGR,RIBL,Rp,1.0
BAGR,RIBL,S,1.0
BAGR,RIBL,Sp,3.0
CEPDL,RIBL,Sp,2.0
DVC,RIBL,Sp,1.0
IL2DL,RIBL,Sp,1.0
OLLL,RIBL,Sp,8.0
RIAL,RIBL,R,1.0
RIAL,RIBL,Rp,2.0
AVBL,RIBL,EJ,1.0
AVBR,RIBL,EJ,1.0
OLQDL,RIBL,EJ,2.0
OLQVL,RIBL,EJ,1.0
PVT,RIBL,EJ,1.0
RIBL,RIBL,EJ,1.0
RIBR,RIBL,EJ,3.0
RIGL,RIBL,EJ,1.0
SIADL,RIBL,EJ,1.0
SIAVL,RIBL,EJ,1.0
SIBDL,RIBL,EJ,1.0
SIBVL,RIBL,EJ,1.0
SIBVR,RIBL,EJ,1.0
SMBDL,RIBL,EJ,1.0
SMDDL,RIBL,EJ,1.0
SMDVR,RIBL,EJ,2.0
RIGL,RIBL,S,1.0
RIH,RIBL,Sp,5.0
RIML,RIBL,S,1.0
RIS,RIBL,Sp,3.0
RMED,RIBL,Sp,1.0
SMDVR,RIBL,Rp,2.0
URYDL,RIBL,Sp,1.0
URYVL,RIBL,Sp,2.0
AIBL,RIBR,R,1.0
AIBL,RIBR,Rp,1.0
AIBL,RIBR,S,1.0
AIBL,RIBR,Sp,3.0
AINL,RIBR,Sp,2.0
AIYR,RIBR,Sp,2.0
AIZR,RIBR,R,1.0
AUAR,RIBR,S,4.0
AUAR,RIBR,Sp,9.0
AVAR,RIBR,R,2.0
AVEL,RIBR,R,2.0
AVEL,RIBR,Rp,1.0
AVER,RIBR,R,1.0
AVER,RIBR,Rp,1.0
BAGL,RIBR,R,1.0
BAGL,RIBR,Rp,1.0
BAGL,RIBR,S,1.0
BAGL,RIBR,Sp,6.0
CEPDR,RIBR,Sp,1.0
DVC,RIBR,Sp,1.0
OLLR,RIBR,S,2.0
OLLR,RIBR,Sp,8.0
RIAR,RIBR,Rp,2.0
AVBL,RIBR,EJ,1.0
AVBR,RIBR,EJ,1.0
OLQDR,RIBR,EJ,2.0
OLQVR,RIBR,EJ,1.0
PVT,RIBR,EJ,1.0
RIBL,RIBR,EJ,3.0
RIBR,RIBR,EJ,1.0
RIGR,RIBR,EJ,1.0
SIADR,RIBR,EJ,1.0
SIAVR,RIBR,EJ,1.0
SIBDR,RIBR,EJ,1.0
SIBVR,RIBR,EJ,1.0
SMBDR,RIBR,EJ,1.0
SMDDL,RIBR,EJ,1.0
SMDDR,RIBR,EJ,1.0
SMDVL,RIBR,EJ,2.0
RIGR,RIBR,R,1.0
RIGR,RIBR,S,1.0
RIH,RIBR,Rp,1.0
RIH,RIBR,Sp,4.0
RIMR,RIBR,Sp,1.0
RIS,RIBR,Sp,5.0
RMED,RIBR,Sp,1.0
SMDDL,RIBR,Rp,1.0
URYDR,RIBR,Sp,1.0
URYVR,RIBR,Sp,1.0
ADAL,RICL,S,1.0
ADAL,RICL,Sp,1.0
ADAR,RICL,Rp,1.0
ADAR,RICL,Sp,1.0
ADLR,RICL,Sp,1.0
AVAL,RICL,Rp,5.0
AVAR,RICL,Rp,6.0
AVKR,RICL,Rp,1.0
CEPDL,RICL,S,1.0
CEPDL,RICL,Sp,1.0
CEPDR,RICL,Sp,4.0
CEPVL,RICL,S,1.0
CEPVL,RICL,Sp,6.0
CEPVR,RICL,Sp,2.0
IL2L,RICL,Sp,1.0
OLQDR,RICL,S,1.0
OLQVL,RICL,S,1.0
ASHL,RICL,EJ,2.0
AVKL,RICL,EJ,1.0
AVKR,RICL,EJ,1.0
AWBR,RICL,EJ,1.0
RIML,RICL,Rp,1.0
RIMR,RICL,R,1.0
RIMR,RICL,Rp,2.0
RIVR,RICL,R,1.0
RMFR,RICL,Rp,1.0
SMBDL,RICL,Rp,2.0
SMDDL,RICL,Rp,3.0
SMDDR,RICL,Rp,3.0
SMDVR,RICL,Rp,1.0
URXL,RICL,S,1.0
ADAL,RICR,Sp,1.0
ADAR,RICR,Rp,1.0
ADLR,RICR,Sp,1.0
AVAL,RICR,Rp,5.0
AVAR,RICR,Rp,5.0
CEPDL,RICR,S,2.0
CEPDL,RICR,Sp,2.0
CEPDR,RICR,Sp,3.0
CEPVL,RICR,Sp,4.0
CEPVR,RICR,S,2.0
CEPVR,RICR,Sp,2.0
IL2DR,RICR,Sp,1.0
OLQDL,RICR,S,1.0
OLQDR,RICR,Sp,1.0
OLQVR,RICR,S,1.0
ASHR,RICR,EJ,2.0
AVKL,RICR,EJ,1.0
SDQL,RICR,Sp,1.0
SDQR,RICR,Sp,1.0
SMBDR,RICR,Rp,1.0
SMDDL,RICR,Rp,4.0
SMDDR,RICR,Rp,3.0
SMDVL,RICR,Rp,2.0
SMDVR,RICR,Rp,1.0
URBL,RICR,S,1.0
URBR,RICR,S,1.0
AINR,RID,Sp,1.0
AS02,RID,Rp,1.0
AVM,RID,Sp,1.0
DA06,RID,Rp,3.0
DD01,RID,R,2.0
DD01,RID,Rp,2.0
DD02,RID,R,2.0
DD02,RID,Rp,2.0
DD03,RID,Rp,3.0
PVCL,RID,S,1.0
PVCL,RID,Sp,4.0
PVCR,RID,S,2.0
PVCR,RID,Sp,3.0
ALA,RID,EJ,1.0
AVBL,RID,EJ,1.0
AVBR,RID,EJ,2.0
DA09,RID,EJ,1.0
DB01,RID,EJ,1.0
PDB,RID,EJ,2.0
RMGL,RID,Sp,1.0
VD05,RID,Rp,2.0
VD13,RID,R,1.0
ADEL,RIFL,Sp,1.0
AIAL,RIFL,Sp,1.0
AIBL,RIFL,Sp,1.0
AIML,RIFL,Sp,1.0
ALML,RIFL,Rp,2.0
AVBL,RIFL,Rp,10.0
AVBR,RIFL,Rp,1.0
AVHR,RIFL,Rp,1.0
AVJR,RIFL,Rp,2.0
HSNL,RIFL,Sp,3.0
PVNL,RIFL,Sp,1.0
PVPL,RIFL,Rp,3.0
AVG,RIFL,EJ,1.0
VD01,RIFL,EJ,1.0
RIML,RIFL,Rp,4.0
AIAR,RIFR,Sp,2.0
AIMR,RIFR,Sp,1.0
ASHR,RIFR,Rp,2.0
ASKR,RIFR,Sp,1.0
AVBL,RIFR,Rp,1.0
AVBR,RIFR,R,3.0
AVBR,RIFR,Rp,14.0
AVFL,RIFR,Rp,1.0
AVHL,RIFR,Rp,1.0
AVJL,RIFR,Rp,1.0
AVJL,RIFR,Sp,1.0
AVJR,RIFR,Rp,2.0
AWAR,RIFR,Sp,2.0
HSNR,RIFR,Rp,1.0
HSNR,RIFR,S,1.0
HSNR,RIFR,Sp,3.0
PVCL,RIFR,Rp,1.0
PVCR,RIFR,Rp,1.0
PVPR,RIFR,Rp,4.0
PVQR,RIFR,Sp,1.0
AVG,RIFR,EJ,1.0
RIMR,RIFR,Rp,4.0
RIPR,RIFR,Rp,1.0
ADEL,RIGL,S,2.0
ADEL,RIGL,Sp,3.0
ADER,RIGL,S,4.0
ADER,RIGL,Sp,3.0
ADFL,RIGL,Sp,1.0
AIZL,RIGL,S,1.0
AIZR,RIGL,Rp,1.0
ALNL,RIGL,Rp,1.0
AVAR,RIGL,Sp,1.0
AVEL,RIGL,R,1.0
AVEL,RIGL,Rp,1.0
AVER,RIGL,Rp,1.0
AVHR,RIGL,Sp,1.0
AVKR,RIGL,Rp,2.0
BAGL,RIGL,S,1.0
BAGR,RIGL,Rp,1.0
BAGR,RIGL,S,2.0
BAGR,RIGL,Sp,3.0
DVC,RIGL,Rp,1.0
DVC,RIGL,S,1.0
DVC,RIGL,Sp,4.0
PVPL,RIGL,S,2.0
PVT,RIGL,Sp,2.0
RIBL,RIGL,R,1.0
AIBR,RIGL,EJ,3.0
AQR,RIGL,EJ,2.0
AVKL,RIGL,EJ,1.0
BAGR,RIGL,EJ,1.0
OLLL,RIGL,EJ,1.0
OLQDL,RIGL,EJ,1.0
OLQVL,RIGL,EJ,1.0
RIBL,RIGL,EJ,1.0
RIGR,RIGL,EJ,3.0
RMEL,RIGL,EJ,1.0
URYDL,RIGL,EJ,1.0
URYVL,RIGL,EJ,1.0
VB02,RIGL,EJ,1.0
VD01,RIGL,EJ,2.0
RIR,RIGL,R,2.0
RIR,RIGL,Sp,1.0
RMFL,RIGL,Rp,1.0
RMHR,RIGL,Rp,3.0
URXL,RIGL,S,2.0
URXL,RIGL,Sp,1.0
ADEL,RIGR,S,3.0
ADEL,RIGR,Sp,3.0
ADER,RIGR,Sp,4.0
ADFR,RIGR,S,1.0
ADFR,RIGR,Sp,2.0
AIBL,RIGR,Sp,1.0
ALNR,RIGR,Rp,1.0
AVER,RIGR,R,2.0
AVKL,RIGR,Rp,4.0
AVKR,RIGR,Rp,1.0
AWAR,RIGR,S,1.0
BAGL,RIGR,S,3.0
BAGL,RIGR,Sp,1.0
DVC,RIGR,Sp,5.0
PVPR,RIGR,Sp,1.0
PVT,RIGR,Sp,3.0
RIBR,RIGR,R,1.0
RIBR,RIGR,S,1.0
AIBL,RIGR,EJ,3.0
AQR,RIGR,EJ,1.0
AVKR,RIGR,EJ,1.0
BAGL,RIGR,EJ,1.0
OLLR,RIGR,EJ,1.0
OLQDR,RIGR,EJ,1.0
OLQVR,RIGR,EJ,1.0
RIBR,RIGR,EJ,1.0
RIGL,RIGR,EJ,3.0
URYDR,RIGR,EJ,1.0
URYVR,RIGR,EJ,1.0
RIR,RIGR,R,1.0
RMFL,RIGR,S,1.0
RMHL,RIGR,Rp,4.0
URXR,RIGR,S,2.0
ADEL,RIH,Sp,2.0
ADER,RIH,Sp,1.0
ADFR,RIH,Rp,1.0
AIZL,RIH,Rp,4.0
AIZR,RIH,Rp,4.0
AUAR,RIH,Rp,1.0
BAGR,RIH,Rp,1.0
CEPDL,RIH,R,1.0
CEPDR,RIH,R,1.0
CEPVL,RIH,R,1.0
CEPVR,RIH,R,1.0
CEPVR,RIH,Rp,1.0
IL1DL,RIH,Sp,1.0
IL2L,RIH,Rp,2.0
IL2L,RIH,Sp,7.0
IL2R,RIH,Rp,1.0
IL2R,RIH,Sp,6.0
IL2VL,RIH,Sp,2.0
IL2VR,RIH,S,1.0
IL2VR,RIH,Sp,2.0
OLQDL,RIH,R,2.0
OLQDL,RIH,Rp,2.0
OLQDR,RIH,Rp,2.0
OLQVL,RIH,Rp,1.0
OLQVL,RIH,Sp,1.0
OLQVR,RIH,Rp,6.0
OLQVR,RIH,Sp,2.0
PVT,RIH,S,1.0
RIAL,RIH,R,1.0
RIAL,RIH,Rp,10.0
RIAR,RIH,Rp,8.0
RIBL,RIH,Rp,5.0
RIBR,RIH,Rp,4.0
RIBR,RIH,Sp,1.0
CEPDL,RIH,EJ,1.0
CEPDR,RIH,EJ,1.0
CEPVL,RIH,EJ,1.0
CEPVR,RIH,EJ,1.0
FLPL,RIH,EJ,1.0
OLQDR,RIH,EJ,1.0
RIPL,RIH,R,4.0
RIPL,RIH,Rp,1.0
RIPR,RIH,R,3.0
RIPR,RIH,Rp,3.0
RMER,RIH,Rp,2.0
RMEV,RIH,Rp,1.0
URYVL,RIH,Sp,1.0
URYVR,RIH,Rp,1.0
ADAL,RIML,Sp,3.0
AIBL,RIML,Sp,2.0
AIBR,RIML,S,4.0
AIBR,RIML,Sp,12.0
AIZL,RIML,Sp,4.0
ASHL,RIML,Sp,1.0
AVAL,RIML,Rp,1.0
AVBL,RIML,Rp,2.0
AVBR,RIML,Rp,3.0
AVKL,RIML,Sp,2.0
AVKR,RIML,Sp,2.0
HSNL,RIML,Sp,2.0
RIBL,RIML,R,1.0
RICL,RIML,Sp,1.0
RIFL,RIML,Sp,4.0
AIBR,RIML,EJ,1.0
AIYL,RIML,EJ,1.0
AVAR,RIML,EJ,2.0
AVEL,RIML,EJ,2.0
AVER,RIML,EJ,3.0
RIS,RIML,EJ,1.0
RIS,RIML,Sp,1.0
RMDL,RIML,Rp,1.0
RMDR,RIML,Rp,1.0
RMFR,RIML,Rp,1.0
SAADL,RIML,S,1.0
SAADL,RIML,Sp,2.0
SAADR,RIML,R,1.0
SAADR,RIML,S,1.0
SAADR,RIML,Sp,3.0
SAAVL,RIML,Rp,3.0
SAAVL,RIML,Sp,2.0
SAAVR,RIML,R,2.0
SAAVR,RIML,Sp,5.0
SMDDR,RIML,R,1.0
SMDDR,RIML,Rp,4.0
SMDVL,RIML,Rp,1.0
VB01,RIML,Sp,2.0
ADAR,RIMR,Rp,1.0
ADAR,RIMR,Sp,5.0
AIBL,RIMR,Rp,4.0
AIBL,RIMR,S,1.0
AIBL,RIMR,Sp,12.0
AIBR,RIMR,Sp,1.0
AIZR,RIMR,S,1.0
AIZR,RIMR,Sp,3.0
AVAL,RIMR,Rp,2.0
AVBL,RIMR,Rp,2.0
AVBR,RIMR,R,1.0
AVBR,RIMR,Rp,4.0
AVHL,RIMR,Sp,1.0
AVJL,RIMR,Rp,1.0
AVKL,RIMR,Rp,1.0
AVKL,RIMR,Sp,1.0
AVKR,RIMR,Sp,2.0
DVA,RIMR,Sp,1.0
PVPR,RIMR,Sp,1.0
RIBR,RIMR,Rp,1.0
RICL,RIMR,S,1.0
RICL,RIMR,Sp,2.0
RIFR,RIMR,Sp,4.0
AIBL,RIMR,EJ,1.0
AIYR,RIMR,EJ,1.0
AVAL,RIMR,EJ,3.0
AVAR,RIMR,EJ,1.0
AVEL,RIMR,EJ,3.0
AVER,RIMR,EJ,2.0
RIS,RIMR,EJ,1.0
RIS,RIMR,Rp,1.0
RIS,RIMR,S,1.0
RIS,RIMR,Sp,3.0
RMDL,RIMR,R,2.0
RMDL,RIMR,Rp,1.0
RMDR,RIMR,Rp,1.0
RMDR,RIMR,S,2.0
RMFL,RIMR,Rp,1.0
RMFR,RIMR,Rp,1.0
SAADL,RIMR,S,1.0
SAADL,RIMR,Sp,5.0
SAADR,RIMR,S,2.0
SAADR,RIMR,Sp,3.0
SAAVL,RIMR,R,1.0
SAAVL,RIMR,Rp,2.0
SAAVL,RIMR,Sp,12.0
SAAVR,RIMR,Rp,3.0
SAAVR,RIMR,Sp,2.0
SMDDL,RIMR,Rp,2.0
SMDDR,RIMR,Rp,4.0
ADAL,RIPL,Sp,1.0
ADLL,RIPL,Sp,1.0
ASHL,RIPL,Sp,1.0
CEPDL,RIPL,Sp,2.0
CEPVL,RIPL,Sp,1.0
IL1DL,RIPL,Sp,2.0
IL1VL,RIPL,Sp,4.0
IL2DL,RIPL,Sp,10.0
IL2VL,RIPL,Sp,11.0
OLQDL,RIPL,R,1.0
OLQDR,RIPL,R,1.0
OLQVL,RIPL,Sp,1.0
PVR,RIPL,Sp,3.0
RIH,RIPL,S,4.0
RIH,RIPL,Sp,1.0
RMED,RIPL,EJ,1.0
URADL,RIPL,Sp,3.0
URAVL,RIPL,Sp,3.0
ADAR,RIPR,Sp,1.0
CEPVR,RIPR,Sp,1.0
IL1DR,RIPR,Sp,5.0
IL1VR,RIPR,S,1.0
IL1VR,RIPR,Sp,5.0
IL2DR,RIPR,Sp,11.0
IL2VR,RIPR,S,1.0
IL2VR,RIPR,Sp,14.0
OLQDL,RIPR,R,1.0
OLQDR,RIPR,R,1.0
OLQVR,RIPR,Sp,2.0
PVR,RIPR,Sp,3.0
RIFR,RIPR,Sp,1.0
RIH,RIPR,S,3.0
RIH,RIPR,Sp,3.0
RMED,RIPR,EJ,1.0
URADR,RIPR,Sp,3.0
URAVR,RIPR,Sp,3.0
URXR,RIPR,Sp,3.0
ADFL,RIR,Sp,2.0
ADFR,RIR,Sp,3.0
AFDR,RIR,Rp,1.0
AIZL,RIR,R,3.0
AIZL,RIR,Rp,3.0
AIZR,RIR,R,4.0
AIZR,RIR,Rp,1.0
AUAL,RIR,Rp,1.0
AVHL,RIR,Sp,3.0
AVHR,RIR,S,1.0
AVHR,RIR,Sp,3.0
AWAR,RIR,Sp,2.0
AWBR,RIR,Rp,1.0
AWBR,RIR,Sp,2.0
BAGR,RIR,Rp,1.0
DVA,RIR,Rp,2.0
DVA,RIR,Sp,3.0
HSNL,RIR,Rp,1.0
PVPL,RIR,Rp,1.0
RIAL,RIR,R,1.0
RIAL,RIR,Rp,4.0
RIAR,RIR,Rp,1.0
RIGL,RIR,Rp,1.0
RIGL,RIR,S,2.0
RIGR,RIR,S,1.0
BAGL,RIR,EJ,1.0
BAGR,RIR,EJ,1.0
RMGR,RIR,Sp,1.0
URXL,RIR,Rp,5.0
URXR,RIR,R,1.0
URXR,RIR,Rp,1.0
AVEL,RIS,Rp,7.0
AVER,RIS,Rp,7.0
AVJL,RIS,Sp,1.0
AVKL,RIS,R,1.0
AVKR,RIS,Rp,4.0
AVL,RIS,Rp,2.0
CEPDL,RIS,Sp,1.0
CEPDR,RIS,Rp,1.0
CEPDR,RIS,Sp,1.0
CEPVL,RIS,Rp,2.0
CEPVR,RIS,Rp,1.0
OLLR,RIS,Rp,1.0
PVCL,RIS,S,2.0
RIBL,RIS,Rp,3.0
RIBR,RIS,Rp,5.0
RIML,RIS,Rp,1.0
RIMR,RIS,R,1.0
RIMR,RIS,Rp,3.0
RIMR,RIS,Sp,1.0
AIBR,RIS,EJ,1.0
AVJL,RIS,EJ,1.0
DB01,RIS,EJ,1.0
RIML,RIS,EJ,1.0
RIMR,RIS,EJ,1.0
SMDDL,RIS,EJ,1.0
SMDDR,RIS,EJ,1.0
SMDVL,RIS,EJ,1.0
RMDDL,RIS,Rp,1.0
RMDL,RIS,Rp,2.0
RMDR,RIS,R,1.0
RMDR,RIS,Rp,3.0
RMDR,RIS,Sp,1.0
SDQL,RIS,S,2.0
SDQL,RIS,Sp,1.0
SMDDR,RIS,Rp,2.0
SMDVR,RIS,Rp,1.0
URYVL,RIS,Sp,1.0
URYVR,RIS,Rp,1.0
ADEL,RIVL,Sp,1.0
CEPVR,RIVL,Sp,1.0
RIAL,RIVL,Rp,1.0
RIAL,RIVL,Sp,2.0
RIAR,RIVL,R,1.0
RIAR,RIVL,Sp,1.0
AIBL,RIVL,EJ,1.0
RIVR,RIVL,EJ,2.0
SDQR,RIVL,EJ,2.0
SMDVL,RIVL,EJ,1.0
RMDL,RIVL,Rp,2.0
SAADR,RIVL,R,3.0
SIAVR,RIVL,Rp,2.0
SMDDR,RIVL,Rp,1.0
SMDVL,RIVL,Sp,1.0
ADAR,RIVR,Sp,1.0
ADEL,RIVR,Sp,1.0
RIAL,RIVR,Rp,2.0
RIAL,RIVR,S,1.0
RIAL,RIVR,Sp,3.0
RIAR,RIVR,R,1.0
RIAR,RIVR,Rp,1.0
RICL,RIVR,S,1.0
AIBR,RIVR,EJ,1.0
RIVL,RIVR,EJ,2.0
SDQR,RIVR,EJ,2.0
RMDDL,RIVR,Rp,1.0
SMDVR,RIVR,EJ,2.0
RMDR,RIVR,Rp,1.0
RMDVR,RIVR,Rp,1.0
RMEV,RIVR,R,1.0
SAADL,RIVR,R,2.0
SIAVL,RIVR,Rp,2.0
SMDDL,RIVR,Rp,2.0
SMDVR,RIVR,Rp,2.0
SMDVR,RIVR,Sp,1.0
ALMR,RMDDL,Sp,1.0
CEPDR,RMDDL,Sp,1.0
CEPVL,RMDDL,Sp,4.0
IL1L,RMDDL,Sp,5.0
IL1R,RMDDL,Sp,3.0
IL1VL,RMDDL,Sp,5.0
OLLL,RMDDL,Sp,7.0
OLQDR,RMDDL,S,1.0
OLQDR,RMDDL,Sp,2.0
RIAL,RMDDL,S,2.0
RIAL,RMDDL,Sp,10.0
RIAR,RMDDL,S,1.0
RIAR,RMDDL,Sp,9.0
RIS,RMDDL,Sp,1.0
RIVR,RMDDL,Sp,1.0
OLQVL,RMDDL,EJ,1.0
RMDL,RMDDL,EJ,1.0
RMDVL,RMDDL,EJ,1.0
SMDDL,RMDDL,EJ,1.0
RMDR,RMDDL,S,1.0
RMDVR,RMDDL,Rp,7.0
RMDVR,RMDDL,S,1.0
RMDVR,RMDDL,Sp,3.0
SMDVR,RMDDL,S,1.0
SMDVR,RMDDL,Sp,1.0
URYDR,RMDDL,Sp,3.0
URYVL,RMDDL,Sp,4.0
ALML,RMDDR,S,1.0
CEPVR,RMDDR,Sp,2.0
IL1DL,RMDDR,Sp,1.0
IL1R,RMDDR,Sp,2.0
IL1VR,RMDDR,Sp,10.0
OLLR,RMDDR,Sp,10.0
OLQDL,RMDDR,S,1.0
OLQDL,RMDDR,Sp,3.0
RIAL,RMDDR,Sp,7.0
RIAR,RMDDR,S,1.0
RIAR,RMDDR,Sp,10.0
OLQVR,RMDDR,EJ,1.0
RMDVR,RMDDR,EJ,1.0
SAADR,RMDDR,EJ,1.0
RMDL,RMDDR,S,1.0
SMDDR,RMDDR,EJ,1.0
RMDVL,RMDDR,R,1.0
RMDVL,RMDDR,Rp,11.0
RMDVL,RMDDR,Sp,6.0
SMDVL,RMDDR,Sp,1.0
URBL,RMDDR,Sp,1.0
URYDL,RMDDR,Rp,1.0
URYDL,RMDDR,S,1.0
URYDL,RMDDR,Sp,3.0
URYVR,RMDDR,Sp,6.0
ADEL,RMDL,S,2.0
ADEL,RMDL,Sp,2.0
IL1L,RMDL,Sp,1.0
IL1R,RMDL,S,1.0
IL1R,RMDL,Sp,3.0
IL2L,RMDL,S,1.0
IL2L,RMDL,Sp,2.0
IL2R,RMDL,S,1.0
IL2R,RMDL,Sp,1.0
OLLL,RMDL,S,2.0
OLLR,RMDL,Rp,2.0
OLLR,RMDL,S,3.0
RIAL,RMDL,Rp,4.0
RIAL,RMDL,S,4.0
RIAL,RMDL,Sp,2.0
RIAR,RMDL,Rp,3.0
RIAR,RMDL,S,2.0
RIAR,RMDL,Sp,1.0
RIML,RMDL,Sp,1.0
RIMR,RMDL,S,2.0
RIMR,RMDL,Sp,1.0
RIS,RMDL,Sp,2.0
RIVL,RMDL,Sp,2.0
RMDDR,RMDL,R,1.0
RMDR,RMDL,Rp,3.0
RMDR,RMDL,Sp,1.0
RMDDL,RMDL,EJ,1.0
RMDVL,RMDL,EJ,1.0
RMER,RMDL,Rp,1.0
RMFL,RMDL,Rp,1.0
RMFR,RMDL,Sp,2.0
RMGL,RMDL,Sp,1.0
RMGR,RMDL,Sp,4.0
URBR,RMDL,Sp,1.0
ADER,RMDR,Sp,2.0
ALA,RMDR,Sp,1.0
AVKL,RMDR,Rp,1.0
AVKR,RMDR,S,1.0
IL1L,RMDR,Sp,3.0
IL1R,RMDR,Sp,2.0
IL2L,RMDR,Sp,1.0
RIAL,RMDR,Rp,3.0
RIAL,RMDR,S,4.0
RIAL,RMDR,Sp,2.0
RIAR,RMDR,R,3.0
RIAR,RMDR,Rp,4.0
RIAR,RMDR,S,1.0
RIAR,RMDR,Sp,7.0
RIML,RMDR,Sp,1.0
RIMR,RMDR,R,2.0
RIMR,RMDR,Sp,1.0
RIS,RMDR,Rp,1.0
RIS,RMDR,S,1.0
RIS,RMDR,Sp,3.0
RIVR,RMDR,Sp,1.0
RMDDL,RMDR,R,1.0
RMDL,RMDR,Rp,1.0
RMDL,RMDR,Sp,3.0
RMDVR,RMDR,EJ,1.0
RMFL,RMDR,Sp,3.0
RMGL,RMDR,S,1.0
RMGL,RMDR,Sp,2.0
RMGR,RMDR,Sp,2.0
RMHL,RMDR,Sp,1.0
URBR,RMDR,Sp,1.0
URXR,RMDR,Sp,1.0
CEPDL,RMDVL,S,1.0
CEPDL,RMDVL,Sp,2.0
IL1DL,RMDVL,Sp,4.0
IL1L,RMDVL,Sp,4.0
IL1R,RMDVL,Sp,1.0
OLLL,RMDVL,Sp,1.0
OLQVR,RMDVL,Sp,4.0
RIAL,RMDVL,S,1.0
RIAL,RMDVL,Sp,8.0
RIAR,RMDVL,Sp,12.0
RMDDR,RMDVL,Rp,6.0
RMDDR,RMDVL,S,1.0
RMDDR,RMDVL,Sp,11.0
AVER,RMDVL,EJ,1.0
OLQDL,RMDVL,EJ,1.0
RMDDL,RMDVL,EJ,1.0
RMDL,RMDVL,EJ,1.0
